"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","29,771","29.4"
"CENSUS","2017","YEAR","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","19,544","29.4"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHEAST","30","ELKO","007","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,888","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHEAST","30","EUREKA","011","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","5,008","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHEAST","30","LANDER","015","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6,229","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHEAST","30","WHITE PINE","033","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","3,523","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","CHURCHILL","001","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6,075","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","DOUGLAS","005","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,056","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","HUMBOLDT","013","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","22,918","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","LYON","019","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","12,826","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","PERSHING","027","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","20,493","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","NORTHWEST","10","WASHOE","031","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,150","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","SOUTH","80","CLARK","003","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","945","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","SOUTH","80","ESMERALDA","009","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,653","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","SOUTH","80","LINCOLN","017","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","3,398","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","SOUTH","80","MINERAL","021","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","167","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEVADA","32","SOUTH","80","NYE","023","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,452","30.8"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","BELKNAP","001","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","565","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CARROLL","003","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","198","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CHESHIRE","005","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","663","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","COOS","007","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","322","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","GRAFTON","009","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,929","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","HILLSBOROUGH","011","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","875","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","MERRIMACK","013","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,679","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","ROCKINGHAM","015","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","690","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","STRAFFORD","017","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","442","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","SULLIVAN","019","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,505","29.0"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","CENTRAL","50","BURLINGTON","005","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","10,121","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","CENTRAL","50","MERCER","021","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,235","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","CENTRAL","50","MIDDLESEX","023","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,132","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","CENTRAL","50","MONMOUTH","025","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","4,914","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","CENTRAL","50","OCEAN","029","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,534","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","BERGEN","003","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","112","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","HUNTERDON","019","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","3,980","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","MORRIS","027","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","667","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","PASSAIC","031","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","103","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","SOMERSET","035","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,804","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","SUSSEX","037","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,205","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","UNION","039","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","13","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","NORTH","20","WARREN","041","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6,977","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","ATLANTIC","001","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","5,631","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","CAMDEN","007","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,973","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","CAPE MAY","009","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","836","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","CUMBERLAND","011","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","12,871","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","GLOUCESTER","015","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","8,309","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW JERSEY","34","SOUTH","80","SALEM","033","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","29,989","18.5"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","COLFAX","007","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,118","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","89,987","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","DE BACA","011","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","991","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","GUADALUPE","019","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,027","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","HARDING","021","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","MORA","033","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","221","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","QUAY","037","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","35,287","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","ROOSEVELT","041","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","64,880","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","SAN MIGUEL","047","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,086","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","TORRANCE","057","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","5,617","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","UNION","059","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","9,968","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","BERNALILLO","001","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","283","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","CIBOLA","006","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","518","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","MCKINLEY","031","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","3,154","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","RIO ARRIBA","039","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,786","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SAN JUAN","045","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","40,182","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SANDOVAL","043","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","586","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SANTA FE","049","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","9,722","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","TAOS","055","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","856","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","NORTHWEST","10","VALENCIA","061","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,241","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","CHAVES","005","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","16,724","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","DONA ANA","013","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","21,757","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","13,305","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","LEA","025","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","34,542","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","LINCOLN","027","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","520","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","OTERO","035","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","CATRON","003","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","101","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","GRANT","017","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","470","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","HIDALGO","023","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6,634","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","LUNA","029","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","4,995","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","SIERRA","051","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","1,852","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW MEXICO","35","SOUTHWEST","70","SOCORRO","053","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","4,039","12.7"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","CAYUGA","011","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","38,106","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","CHENANGO","017","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","9,207","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","CORTLAND","023","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","7,470","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","HERKIMER","043","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","8,389","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","MADISON","053","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","27,644","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","ONEIDA","065","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","23,099","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","ONONDAGA","067","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","27,230","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","OSWEGO","075","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","7,957","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","CENTRAL","50","OTSEGO","077","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","9,302","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","ALBANY","001","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","3,679","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","FULTON","035","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,131","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","MONTGOMERY","057","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","15,727","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","RENSSELAER","083","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,877","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","SARATOGA","091","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","4,487","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","SCHENECTADY","093","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","811","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","SCHOHARIE","095","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","5,461","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","EASTERN","60","WASHINGTON","115","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","15,887","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","LONG ISLAND","91","KINGS","047","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","LONG ISLAND","91","NASSAU","059","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","LONG ISLAND","91","QUEENS","081","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","6","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","LONG ISLAND","91","RICHMOND","085","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","LONG ISLAND","91","SUFFOLK","103","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","9,315","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","NORTHEAST","30","CLINTON","019","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","10,500","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","NORTHEAST","30","ESSEX","031","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","2,176","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","NORTHEAST","30","FRANKLIN","033","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","10,156","16.5"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","NORTHEAST","30","HAMILTON","041","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","NEW YORK","36","NORTHEAST","30","WARREN","113","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONVENTIONAL TILLAGE - ACRES","TOTAL","NOT SPECIFIED","48","16.5"
