"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:19:05 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Thomson Reuters Campus Bldg A-D",55133,"MN","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Thomson Reuters Data Center Bldg ES101",57207,"MN","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Thomson Reuters Data Center Bldg H",57208,"MN","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Thornapple",3988,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Thorne Bay Plant",7414,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Thornridge High School",55005,"IL","Commercial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Thornton PV1",59152,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Thornwood High School",55004,"IL","Commercial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Thorpe",2750,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Thousand Springs",820,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Thousand Springs Wind Park",56442,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Three Forks Water Power Project",54308,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Three Mile Island",8011,"PA","IPP Non-CHP","ST","NUC","Nuclear"
"Three Peaks Power",60432,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Threemile Canyon",56933,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Threemile Digester",58382,"OR","IPP CHP","IC","OBG","Other Waste Biomass"
"Thunder Spirit Wind, LLC",58965,"ND","Electric Utility","WT","WND","Onshore Wind Turbine"
"Thunderegg Solar Center, LLC",60334,"OR","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Thundermist Hydro",54688,"RI","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Thurlow Dam",19,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tiber Dam Hydroelectric Plant",56499,"MT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tiburon Holdings",59217,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Ticona Polymers Inc",10243,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Ticonderoga Mill",54099,"NY","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Tieton Dam Hydro Electric Project",57496,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tiger Bay",7699,"FL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Tiger Creek",287,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tihonet Solar",58749,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tillery",2714,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tilton",7760,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Timber Creek HS",60771,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Timberline Trail Gas Recovery",56525,"WI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Tims Ford",3417,"TN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tinton Falls Solar Farm",58483,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tioga Solar Morris County 1 LLC",58917,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Tipton",8106,"IA","Electric Utility","IC","DFO, NG","Multiple"
"Tisbury Landfill Solar",59573,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Titus",3115,"PA","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"Titusville Solar",57815,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Tiverton Power Plant",55048,"RI","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Toadtown",714,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Toca Plant",54705,"LA","Industrial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Tofteland Windfarm LLC",56202,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Togiak",6348,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Tok",406,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Toketee Falls",3040,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Toksook Bay",57067,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Toledo Bend",6595,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Toledo Ref Power Recovery Train",50965,"OH","Industrial CHP","OT","PC","Petroleum Coke"
"Tolk",6194,"TX","Electric Utility","ST","SUB","Conventional Steam Coal"
"Tolna",3116,"PA","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"Tolson Solar",61131,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tom G Smith",673,"FL","Electric Utility","CA, CT, GT, IC, ST","DFO, NG","Multiple"
"Tomahawk",4075,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tompkins Cortland Community College",60431,"NY","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tooele Army Depot",59817,"UT","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Top of Iowa Windfarm",55804,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Top of Iowa Windfarm III",56386,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Top of the World Windpower Project",57327,"WY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Topaz Solar Farm",57695,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Torrance Refining Company, LLC",50624,"CA","Industrial CHP","GT, ST","NG, WH","Multiple"
"Torrington Terminal",565,"CT","IPP Non-CHP","GT","KER","Petroleum Liquids"
"Total Energy Facilities",10091,"CA","Commercial CHP","CA, CT","OBG","Other Waste Biomass"
"Towaoc",7373,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tower",1873,"MI","Electric Utility","GT","DFO","Petroleum Liquids"
"Town of Cary",59377,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of Chestertown- Chestertown WWTP",60096,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of East Bridgewater CSG",58586,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of Falmouth WWTP",57654,"MA","Commercial Non-CHP","WT","WND","Onshore Wind Turbine"
"Town of Halfmoon",60115,"NY","IPP Non-CHP","--","--","--"
"Town of Needham VNEM CSG",60110,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of Norfolk MA at Medway Branch",57942,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of Uxbridge MA at Commerce Dr",57941,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Town of Williamson Landfill PV",59613,"NY","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Townsend Hydro",10285,"PA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Toyon Power Station",54327,"CA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Toys R Us- DE, Inc. at Mt. Olive, NJ",57647,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tracy",2336,"NV","Electric Utility","CA, CT, GT, ST","NG","Multiple"
"Tracy Combined Cycle Power Plant",55933,"CA","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Tracy Solar",59498,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Traer East",56025,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Traer Main",1192,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Traer South",7920,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Traer Wind Project",58932,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Trail Ridge Landfill Gas Recovery",57123,"FL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Trans-Jordan Generating Station",56853,"UT","IPP Non-CHP","IC","LFG","Landfill Gas"
"TransAlta Wyoming Wind",56093,"WY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Transalta Centralia Generation",3845,"WA","IPP Non-CHP","ST","RC","Conventional Steam Coal"
"Transamerica Pyramid",58619,"CA","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Treasure Coast Energy Center",56400,"FL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Trego",4012,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Trent Wind Farm LP",55968,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Trenton Channel",1745,"MI","Electric Utility","ST","SUB","Conventional Steam Coal"
"Trenton Falls",2619,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Trenton North",698,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Trenton Solar Farm",57352,"NJ","Electric Utility","PV","SUN","Solar Photovoltaic"
"Trenton Solar Farm (MO)",60704,"MO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Trenton South",7935,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Trexlertown Solar Array North and South",57519,"PA","Industrial Non-CHP","PV","SUN","Solar Photovoltaic"
"Tri Center Naniwa Energy",55494,"NV","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Tri-County Solar Facility",60544,"GA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Tri-County Water Hydropower Project",58901,"CO","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Trigen St. Louis",56309,"MO","IPP CHP","CA, CS, IC, ST","DFO, NG","Multiple"
"Trimble County",6071,"KY","Electric Utility","GT, ST","BIT, NG","Multiple"
"Trimont Area Wind Farm",56296,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Trinidad (CO)",511,"CO","Electric Utility","IC, ST","BIT, DFO, NG","Multiple"
"Trinidad (TX)",3507,"TX","IPP Non-CHP","IC, ST","DFO, NG","Multiple"
"Trinity",451,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Trinity Hills",57520,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tripple State Farm",61086,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Triton East and West Cogen",58375,"IL","Commercial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Tropicana Products Bradent",50971,"FL","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Tropico Solar PV Plant",59599,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Troy Energy LLC",55348,"OH","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"True North",59390,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Truman",2015,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Tsar Nicholas LLC",55561,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tuana Gulch Wind Park",56443,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tuana Springs",57136,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tucannon River Wind Farm",58571,"WA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Tuckasegee",2751,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tuckertown Hydro",54897,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tugalo",725,"GA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tulare 1 and 2",58642,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Tulare Success Power Project",10222,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tule River",289,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tulloch",416,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tullytown",58250,"PA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Tulsa",2965,"OK","Electric Utility","IC, ST","DFO, NG","Multiple"
"Tulsa LFG LLC",57828,"OK","IPP Non-CHP","IC","LFG","Landfill Gas"
"Tunnel",557,"CT","IPP Non-CHP","GT, HY","JF, WAT","Multiple"
"Tunnel 1 Power Project",50362,"OR","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tuolumne Wind Project",56702,"WA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Turkey Branch Solar LLC",58670,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Turkey Point",621,"FL","Electric Utility","CA, CT, ST","NG, NUC","Multiple"
"Turkey Track Wind Energy LLC",56774,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Turlock Lake",161,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Turnbull Hydro",57690,"MT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Turner Energy Storage Project",60675,"WA","Electric Utility","BA","MWH","Batteries"
"Turner Shoals",2735,"NC","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Turners Falls",6388,"MA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Turnkey Landfill Gas Recovery",54663,"NH","IPP Non-CHP","GT, IC","LFG","Landfill Gas"
"Tuscarora Geothermal Power Plant",57451,"NV","IPP Non-CHP","BT","GEO","Geothermal"
"Tuscola Bay Wind",58351,"MI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tuscola Station",55245,"IL","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Tuscola Wind II LLC",58587,"MI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tuxedo",2736,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Branch",989,"IN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Branch PV",59861,"IN","Electric Utility","PV","SUN","Solar Photovoltaic"
"Twin Bridges LFGTE",54925,"IN","Electric Utility","IC","LFG","Landfill Gas"
"Twin Buttes Wind Project",56460,"CO","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Twin Cities Hydro LLC",57069,"MN","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Twin Falls (ID)",821,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Falls (MI)",1784,"MI","Electric Utility","--","--","--"
"Twin Falls (WI)",59836,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Falls Hydro",50827,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Twin Lake Hills LLC",55568,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Twin Reservoirs",50382,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Twin Ridges Wind Farm",57998,"PA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Twin Rivers Paper Co LLC",58146,"ME","Industrial CHP","ST","PUR","All Other"
"Twiss Street Solar",59624,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Two Dot Wind Farm",59003,"MT","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Two Lines Farm",58348,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Two Mile Solar",59427,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Two Pine Landfill Gas Recovery",56523,"AR","IPP Non-CHP","IC","LFG","Landfill Gas"
"Two Ponds Windfarm",57444,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ty Cooke",3602,"TX","Electric Utility","GT, ST","NG","Multiple"
"Tyee Lake Hydroelectric Facility",61166,"AK","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tyler Bluff Wind Project, LLC",60502,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"U S Alliance Coosa Pines",54216,"AL","Industrial CHP","ST","BLQ, NG","Multiple"
"UA Central Utility Plant",60536,"AR","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"UASTP I",57392,"AZ","Electric Utility","PV","SUN","Solar Photovoltaic"
"UASTP II",57717,"AZ","Electric Utility","PV","SUN","Solar Photovoltaic"
"UC Davis South Campus",59872,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"UCI Facilities Management Central Plant",57122,"CA","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"UCI Fuel Cell",60120,"CA","IPP CHP","FC","NG","Other Natural Gas"
"UCLA So Campus Cogen Project",52073,"CA","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"UCONN Cogen Facility",58159,"CT","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"UCSD Fuel Cell Plant",57735,"CA","IPP Non-CHP","FC","OBG","Other Waste Biomass"
"UDR Glastonbury Fuel Cell",60109,"CT","IPP Non-CHP","FC","NG","Other Natural Gas"
"UI RCP Bridgeport Seaside",60054,"CT","Electric Utility","FC, PV","NG, SUN","Multiple"
"UI RCP New Haven Fuel Cell",60040,"CT","Electric Utility","FC","NG","Other Natural Gas"
"UI RCP Woodbridge FC",60593,"CT","Electric Utility","FC","NG","Other Natural Gas"
"UMCP CHP Plant",56038,"MD","IPP CHP","GT, ST","NG","Multiple"
"UMES (MD) - Princess Anne",59749,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"UMM Wind Turbine",57732,"MN","Commercial Non-CHP","WT","WND","Onshore Wind Turbine"
"UMMS at Pocomoke",58329,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"UNC-CH LFG Facility",58268,"NC","Commercial Non-CHP","IC","LFG","Landfill Gas"
"UNH 7.9 MW Plant",58180,"NH","Commercial CHP","GT","LFG","Landfill Gas"
"US Borax",50115,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US Foods Solar",60808,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"US GSA Heating and Transmission",57788,"DC","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US Gypsum Oakfield",50203,"NY","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US Magnesium",58191,"UT","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US United Bulk Terminal",8829,"FL","Electric Utility","--","--","--"
"US-TOPCO (Soccer Center)",60086,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"UTS SJ1 LLC",57420,"CA","IPP CHP","FC","NG","Other Natural Gas"
"UW Madison Charter Street Plant",54408,"WI","Commercial CHP","IC, ST","DFO, NG","Multiple"
"Ubly",1875,"MI","Electric Utility","IC","DFO","Petroleum Liquids"
"Uilk Wind LLC",57351,"MN","Commercial Non-CHP","WT","WND","Onshore Wind Turbine"
"Uintah",3704,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Unalakleet",6299,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Unalaska Power Module",7503,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Uncasville Mill",50801,"CT","Industrial CHP","--","--","--"
"Union Carbide Seadrift Cogen",50150,"TX","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Union City Wind Turbine",57637,"IN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Union County Resource Recovery",50960,"NJ","Commercial Non-CHP","ST","MSW","Municipal Solid Waste"
"Union Falls",50176,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Union HS at Casa Grande",58516,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Union Power Station",55380,"AR","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Union Renewable Energy Facility",60241,"SC","Electric Utility","IC","LFG","Landfill Gas"
"Union Valley",6612,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Unionville",6563,"MO","Electric Utility","GT","DFO","Petroleum Liquids"
"Unionville City of",2164,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Unionville Hydro Project 2499 NY",50269,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Unisea G 2",54422,"AK","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Unit 4",7015,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"United Hospital",7378,"MN","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"United Stationers Supply Solar Electric",58040,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Univ of Calif Santa Cruz Cogeneration",50064,"CA","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Univ of California San Diego Solar",57856,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Univ of Massachusetts Medical Center",50087,"MA","Commercial CHP","GT, ST","NG","Multiple"
"Univ of NC Chapel Hill Cogen Facility",54276,"NC","Commercial CHP","IC, ST","BIT, DFO","Multiple"
"Univ of Oregon Central Power Station",54950,"OR","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Univ of San Francisco Cogen",50089,"CA","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"University Park North",55640,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University Park South",55250,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Alaska Fairbanks",50711,"AK","Commercial CHP","IC, ST","DFO, SUB","Multiple"
"University of Arizona - Biosphere 2",54594,"AZ","Commercial Non-CHP","IC","DFO, NG","Multiple"
"University of California San Diego",57584,"CA","Commercial CHP","BA, CA, CT","MWH, NG","Multiple"
"University of Colorado",54372,"CO","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"University of Delaware Wind Turbine",57176,"DE","Commercial Non-CHP","WT","WND","Onshore Wind Turbine"
"University of Florida",7345,"FL","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Illinois Abbott Power Plt",54780,"IL","Commercial CHP","GT, ST","NG","Multiple"
"University of Illinois Cogen Facility",54044,"IL","Commercial CHP","GT, IC","NG","Multiple"
"University of Iowa Main Power Plant",54775,"IA","Commercial CHP","IC, ST","BIT, DFO, NG","Multiple"
"University of Michigan",50431,"MI","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"University of Northern Iowa",50088,"IA","Commercial CHP","ST","BIT","Conventional Steam Coal"
"University of Notre Dame",50366,"IN","Commercial CHP","IC, ST","BIT, DFO, NG","Multiple"
"University of Oklahoma",50307,"OK","Commercial CHP","IC, ST","DFO, NG","Multiple"
"University of Rochester",58157,"NY","Commercial CHP","ST","NG","Natural Gas Steam Turbine"
"University of Tennessee Steam Plant",55036,"TN","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Texas at Dallas",54607,"TX","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"University of Washington Power Plant",54809,"WA","Commercial CHP","IC, ST","DFO, NG","Multiple"
"Upchurch Solar Center LLC",58812,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Upper Androscoggin",54202,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Baker",3861,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Barker",52171,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Beaver",3643,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Beaver Falls Project",10490,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Blackstone (MA) Treasure Valley",59781,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Upper Dawson",489,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Falls",9096,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Gorge",407,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Kalskag",57054,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Upper Malad",823,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Mechanicville",625,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Molina",521,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Newton Falls",58679,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Pacolet Hydro",58257,"SC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Power Plant",844,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Salmon A",822,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Salmon B",7079,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Sterling",7474,"IL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upriver Dam Hydro Plant",50380,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upson Rocky Creek Solar Plant",58485,"GA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Urquhart",3295,"SC","Electric Utility","CA, CT, GT, ST","NG","Multiple"
"Utah Red Hills Renewable Energy Park",58660,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Utility Plants Section",50308,"AK","Electric Utility","ST","SUB","Conventional Steam Coal"
"Uwharrie Mountain Renewable",58526,"NC","IPP Non-CHP","IC","LFG","Landfill Gas"
"V C Summer",6127,"SC","Electric Utility","ST","NUC","Nuclear"
"V H Braunig",3612,"TX","Electric Utility","GT, ST","NG","Multiple"
"VA Sepulveda Ambulatory Care Center",58249,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"VEC Alburgh Array",60860,"VT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"VMEA 1 Credit Gen",7440,"VA","Electric Utility","IC","DFO","Petroleum Liquids"
"VMEA Peaking Gen",7441,"VA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vaca Dixon Battery Storage System",59256,"CA","Electric Utility","BA","MWH","Batteries"
"Vaca Dixon Solar Station",57041,"CA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Vacaville",59058,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valdez",6306,"AK","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"Valdez Cogen",7841,"AK","Electric Utility","GT","WO","Petroleum Liquids"
"Valdosta",60448,"GA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valdosta Water Treatment Plant",54839,"GA","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Vale Air Solar Center, LLC",60335,"OR","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valencia",6515,"AZ","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Valencia Energy Facility",55802,"NM","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valencia Solar",59454,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valenite",56131,"SC","Electric Utility","IC","DFO","Petroleum Liquids"
"Valentine Wind, LLC",59736,"NE","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Valero Refinery Cogeneration Unit 1",55851,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valero Refinery Corpus Christi West",50121,"TX","Industrial Non-CHP","ST","PC, WH","Multiple"
"Vallecito Hydroelectric",50206,"CO","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
