"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=overview&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:27:35 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Big Spring Wind Power Facility",54979,"TX","IPP Non-CHP","--","--","--"
"Big Stone",6098,"SD","Electric Utility","--","--","--"
"Big Thompson",515,"CO","Electric Utility","--","--","--"
"Binghamton Cogen",55600,"NY","IPP CHP","--","--","--"
"Biodyne Congress",55056,"IL","IPP Non-CHP","--","--","--"
"Biodyne Lyons",55060,"IL","IPP Non-CHP","--","--","--"
"Biodyne Peoria",55057,"IL","IPP Non-CHP","--","--","--"
"Biodyne Springfield",55059,"IL","IPP CHP","--","--","--"
"Biola University",54296,"CA","Commercial CHP","--","--","--"
"Biomass One LP",10869,"OR","IPP CHP","--","--","--"
"Birch Creek Power",10140,"ID","IPP Non-CHP","--","--","--"
"Birchwood Power",54304,"VA","IPP CHP","--","--","--"
"Bird City",1224,"KS","Electric Utility","--","--","--"
"Biron",3971,"WI","Electric Utility","--","--","--"
"Biron Mill",10234,"WI","Industrial CHP","--","--","--"
"Bishop Creek 2",323,"CA","Electric Utility","--","--","--"
"Bishop Creek 3",324,"CA","Electric Utility","--","--","--"
"Bishop Creek 4",325,"CA","Electric Utility","--","--","--"
"Bishop Creek 5",326,"CA","Electric Utility","--","--","--"
"Bishop Creek 6",327,"CA","Electric Utility","--","--","--"
"Bisson Windfarm LLC",56201,"MN","IPP Non-CHP","--","--","--"
"Black Bear Lake",7752,"AK","Electric Utility","--","--","--"
"Black Butte",7229,"CA","Electric Utility","--","--","--"
"Black Canyon",6396,"ID","Electric Utility","--","--","--"
"Black Creek",54860,"WA","IPP Non-CHP","--","--","--"
"Black Dog",1904,"MN","Electric Utility","--","--","--"
"Black Eagle",2181,"MT","IPP Non-CHP","--","--","--"
"Black Hawk Station",55064,"TX","IPP CHP","--","--","--"
"Black Hills Ontario Facility",50538,"CA","Industrial CHP","--","--","--"
"Black River",2546,"NY","IPP Non-CHP","--","--","--"
"Black River Hydro Associates",10687,"NY","IPP Non-CHP","--","--","--"
"Blackburn Landfill Co-Generation",55488,"NC","IPP CHP","--","--","--"
"Blackhawk",4048,"WI","Electric Utility","--","--","--"
"Blacksand Generating Facility",56090,"CA","Industrial Non-CHP","--","--","--"
"Blackstone/Tupperware",50177,"RI","IPP Non-CHP","--","--","--"
"Blake",2547,"NY","IPP Non-CHP","--","--","--"
"Blakely Mountain",197,"AR","Electric Utility","--","--","--"
"Blanchard",1892,"MN","Electric Utility","--","--","--"
"Blenheim Gilboa",2691,"NY","Electric Utility","--","--","--"
"Blewett",2707,"NC","Electric Utility","--","--","--"
"Blind Canyon Hydro",54514,"ID","IPP Non-CHP","--","--","--"
"Bliss",810,"ID","Electric Utility","--","--","--"
"Block Island",6567,"RI","Electric Utility","--","--","--"
"Bloomfield",1127,"IA","Electric Utility","--","--","--"
"Blooming Prairie",1966,"MN","Electric Utility","--","--","--"
"Bloomington Power Plant",7767,"UT","Electric Utility","--","--","--"
"Blossburg",3120,"PA","IPP Non-CHP","--","--","--"
"Blount Street",3992,"WI","Electric Utility","--","--","--"
"Blue Breezes II LLC",56581,"MN","IPP Non-CHP","--","--","--"
"Blue Breezes LLC",56580,"MN","IPP Non-CHP","--","--","--"
"Blue Canyon Windpower",56081,"OK","IPP Non-CHP","--","--","--"
"Blue Canyon Windpower II",56335,"OK","IPP Non-CHP","--","--","--"
"Blue Earth",1967,"MN","Electric Utility","--","--","--"
"Blue Lake",8027,"MN","Electric Utility","--","--","--"
"Blue Lake Hydro",93,"AK","Electric Utility","--","--","--"
"Blue Mesa",512,"CO","Electric Utility","--","--","--"
"Blue Ridge",757,"GA","Electric Utility","--","--","--"
"Blue Spruce Energy Center",55645,"CO","IPP Non-CHP","--","--","--"
"Blue Valley",2132,"MO","Electric Utility","--","--","--"
"Blue Water Gas Plant",50726,"LA","Industrial Non-CHP","--","--","--"
"Bluebonnet",55552,"TX","IPP Non-CHP","--","--","--"
"Bluegrass Generating Station",55164,"KY","IPP Non-CHP","--","--","--"
"Bluffton",1023,"IN","Electric Utility","--","--","--"
"Bluffview",55977,"NM","Electric Utility","--","--","--"
"Blundell",299,"UT","Electric Utility","--","--","--"
"Blythe Energy Inc",55295,"CA","IPP Non-CHP","--","--","--"
"Boardman",4249,"MI","Electric Utility","--","--","--"
"Boardman",6106,"OR","Electric Utility","--","--","--"
"Boatlock",1603,"MA","Electric Utility","--","--","--"
"Boeve Windfarm LLC",56209,"MN","IPP Non-CHP","--","--","--"
"Boise Cascade International Falls",10486,"MN","Industrial CHP","--","--","--"
"Boise Cascade Pulp & Paper Mill",55044,"AL","Industrial CHP","--","--","--"
"Boise R Diversion",6397,"ID","Electric Utility","--","--","--"
"Bolivar",55929,"TN","Electric Utility","--","--","--"
"Bolton Falls",7056,"VT","Electric Utility","--","--","--"
"Boltonville Hydro Associates",50539,"VT","IPP Non-CHP","--","--","--"
"Bonanza",7790,"UT","Electric Utility","--","--","--"
"Bonneville",3075,"OR","Electric Utility","--","--","--"
"Bonny Eagle",1482,"ME","IPP Non-CHP","--","--","--"
"Boomer Lake Station",3000,"OK","Electric Utility","--","--","--"
"Boone Dam",3395,"TN","Electric Utility","--","--","--"
"Boott Hydropower",10556,"MA","IPP Non-CHP","--","--","--"
"Boralex Sherman LLC",50874,"ME","IPP Non-CHP","--","--","--"
"Borel",328,"CA","Electric Utility","--","--","--"
"Borger Plant",50067,"TX","Industrial CHP","--","--","--"
"Bosque County Peaking",55172,"TX","IPP Non-CHP","--","--","--"
"Boulder",3699,"UT","Electric Utility","--","--","--"
"Boulder Canyon Hydro",466,"CO","IPP Non-CHP","--","--","--"
"Boulder City Betasso Hydro Plant",54680,"CO","IPP Non-CHP","--","--","--"
"Boulder City Lakewood Hydro",54679,"CO","IPP Non-CHP","--","--","--"
"Boulder City Silver Lake Hydro",55931,"CO","IPP Non-CHP","--","--","--"
"Boulder Park",8022,"WA","Electric Utility","--","--","--"
"Boulevard",732,"GA","Electric Utility","--","--","--"
"Boundary",6433,"WA","Electric Utility","--","--","--"
"Bountiful City",3665,"UT","Electric Utility","--","--","--"
"Bowater Newsprint Calhoun Operation",50956,"TN","Industrial CHP","--","--","--"
"Bowen",703,"GA","Electric Utility","--","--","--"
"Bowline Point",2625,"NY","IPP Non-CHP","--","--","--"
"Bowling Green",7575,"OH","Electric Utility","--","--","--"
"Bowling Green Generating Station",55262,"OH","Electric Utility","--","--","--"
"Bowling Green Peaking",7783,"OH","Electric Utility","--","--","--"
"Bowling Green Wind",56226,"OH","Electric Utility","--","--","--"
"Bowman",50546,"CA","IPP Non-CHP","--","--","--"
"Box Canyon",3891,"WA","Electric Utility","--","--","--"
"Box Canyon Dam",50179,"CA","IPP Non-CHP","--","--","--"
"Boyds Mill Hydro",3253,"SC","IPP Non-CHP","--","--","--"
"Boydton Plank Road Cogen Plant",54766,"VA","IPP CHP","--","--","--"
"Boysen",505,"WY","Electric Utility","--","--","--"
"Bradford Dyeing Association",54866,"RI","Industrial CHP","--","--","--"
"Bradley Gas Recovery",56533,"CA","IPP Non-CHP","--","--","--"
"Bradley Lake",7367,"AK","Electric Utility","--","--","--"
"Brady",55991,"NV","IPP Non-CHP","--","--","--"
"Braidwood Generation Station",6022,"IL","IPP Non-CHP","--","--","--"
"Brainerd Public Utilities",50636,"MN","Industrial Non-CHP","--","--","--"
"Brame Energy Center",6190,"LA","Electric Utility","--","--","--"
"Brandon Shores",602,"MD","IPP Non-CHP","--","--","--"
"Brandon Station",7131,"TX","Electric Utility","--","--","--"
"Brandy Branch",7846,"FL","Electric Utility","--","--","--"
"Brandywine Power Facility",54832,"MD","IPP CHP","--","--","--"
"Branford",540,"CT","IPP Non-CHP","--","--","--"
"Brasfield",10155,"VA","IPP Non-CHP","--","--","--"
"Brassua Hydroelectric Project",10555,"ME","IPP Non-CHP","--","--","--"
"Brawley",383,"CA","Electric Utility","--","--","--"
"Brayton Point",1619,"MA","IPP Non-CHP","--","--","--"
"Brazos Wind Farm",56111,"TX","IPP Non-CHP","--","--","--"
"Breese",934,"IL","Electric Utility","--","--","--"
"Breezy Bucks I LLC",56595,"MN","IPP Non-CHP","--","--","--"
"Breezy Bucks II LLC",56582,"MN","IPP Non-CHP","--","--","--"
"Bremo Bluff",3796,"VA","Electric Utility","--","--","--"
"Brent Run Generating Station",54910,"MI","IPP Non-CHP","--","--","--"
"Brentwood",7912,"NY","Electric Utility","--","--","--"
"Brickyard Energy Partners LLC",55762,"IL","IPP Non-CHP","--","--","--"
"Bridgeport Energy Project",55042,"CT","IPP Non-CHP","--","--","--"
"Bridgeport Gas Processing Plant",55053,"TX","Industrial Non-CHP","--","--","--"
"Bridgeport Station",568,"CT","IPP Non-CHP","--","--","--"
"Bridgewater",2719,"NC","Electric Utility","--","--","--"
"Bridgewater Power LP",10290,"NH","IPP Non-CHP","--","--","--"
"Brigham City",3666,"UT","Electric Utility","--","--","--"
"Bristol Myers Squibb New Brunswick",54829,"NJ","Industrial CHP","--","--","--"
"Broad River Energy Center",55166,"SC","IPP Non-CHP","--","--","--"
"Broadwater Power Project",54006,"MT","IPP Non-CHP","--","--","--"
"Broadway (CA)",420,"CA","Electric Utility","--","--","--"
"Broadway (IN)",1011,"IN","Electric Utility","--","--","--"
"Broken Bow",2221,"NE","Electric Utility","--","--","--"
"Broken Bow Dam",6415,"OK","Electric Utility","--","--","--"
"Bronx Zoo",50427,"NY","Commercial CHP","--","--","--"
"Brookhaven Facility",55778,"NY","IPP Non-CHP","--","--","--"
"Brooklyn",1128,"IA","Electric Utility","--","--","--"
"Brooklyn City North Plant",7922,"IA","Electric Utility","--","--","--"
"Brooklyn Navy Yard Cogeneration",54914,"NY","IPP CHP","--","--","--"
"Brown Station Road Plant I",50060,"MD","Commercial Non-CHP","--","--","--"
"Brown Station Road Plant II",55964,"MD","Commercial Non-CHP","--","--","--"
"Brown University Central Heating",51029,"RI","Commercial CHP","--","--","--"
"Brownfield",3558,"TX","Electric Utility","--","--","--"
"Brownlee",811,"ID","Electric Utility","--","--","--"
"Browns Falls",2548,"NY","IPP Non-CHP","--","--","--"
"Browns Ferry",46,"AL","Electric Utility","--","--","--"
"Brownsville Peaking Power",55081,"TN","IPP Non-CHP","--","--","--"
"Brule",1775,"WI","Electric Utility","--","--","--"
"Brunner Island",3140,"PA","IPP Non-CHP","--","--","--"
"Brunot Island",3096,"PA","IPP Non-CHP","--","--","--"
"Brunswick",6510,"NV","Electric Utility","--","--","--"
"Brunswick Cellulose",10605,"GA","Industrial CHP","--","--","--"
"Brunswick Hydro",1483,"ME","IPP Non-CHP","--","--","--"
"Brunswick Nuclear",6014,"NC","Electric Utility","--","--","--"
"Brush Generation Facility",10682,"CO","IPP CHP","--","--","--"
"Brush IV",55209,"CO","IPP Non-CHP","--","--","--"
"Bryan (TX)",3561,"TX","Electric Utility","--","--","--"
"Bryan Peaking",7779,"OH","Electric Utility","--","--","--"
"Bryant Sugar House",50483,"FL","Industrial CHP","--","--","--"
"Buchanan (MI)",1754,"MI","Electric Utility","--","--","--"
"Buchanan Dam (TX)",3595,"TX","Electric Utility","--","--","--"
"Buchanan Generation LLC",55738,"VA","IPP Non-CHP","--","--","--"
"Buck",2720,"NC","Electric Utility","--","--","--"
"Buck Hydro",3772,"VA","Electric Utility","--","--","--"
"Buckeye Florida LP",50466,"FL","Industrial CHP","--","--","--"
"Bucknell University",54333,"PA","Commercial CHP","--","--","--"
"Bucks Creek",220,"CA","Electric Utility","--","--","--"
"Bucksport Generation LLC",50243,"ME","Industrial CHP","--","--","--"
"Buena Vista Energy LLC",56446,"CA","IPP Non-CHP","--","--","--"
"Buffalo Bill",7317,"WY","Electric Utility","--","--","--"
"Buffalo Gap Wind Farm",56240,"TX","IPP Non-CHP","--","--","--"
"Buffalo Mountain",7927,"TN","Electric Utility","--","--","--"
"Buffalo Mountain Energy Center",56493,"TN","IPP Non-CHP","--","--","--"
"Buffalo Ridge Windplant WPP 1993",54794,"MN","IPP Non-CHP","--","--","--"
"Buford",759,"GA","Electric Utility","--","--","--"
"Bull Run",3044,"OR","Electric Utility","--","--","--"
"Bull Run",3396,"TN","Electric Utility","--","--","--"
"Bull Shoals",198,"AR","Electric Utility","--","--","--"
"Bulls Bridge",541,"CT","IPP Non-CHP","--","--","--"
"Bunge Milling Cogen",51000,"IL","Industrial CHP","--","--","--"
"Bunge North America East LLC",50316,"IN","Industrial CHP","--","--","--"
"Bunge Oil",52034,"IL","Industrial CHP","--","--","--"
"Buras",1401,"LA","Electric Utility","--","--","--"
"Burlingame",1265,"KS","Electric Utility","--","--","--"
"Burlington (CO)",6619,"CO","Electric Utility","--","--","--"
"Burlington (IA)",1104,"IA","Electric Utility","--","--","--"
"Burlington (KS)",1266,"KS","Electric Utility","--","--","--"
"Burlington City of",490,"CO","Electric Utility","--","--","--"
"Burlington GT",3754,"VT","Electric Utility","--","--","--"
"Burney Creek",10706,"CA","IPP Non-CHP","--","--","--"
"Burney Forest Products",10652,"CA","IPP CHP","--","--","--"
"Burney Mountain Power",54219,"CA","IPP Non-CHP","--","--","--"
"Burton",3277,"SC","Electric Utility","--","--","--"
"Burton Dam",704,"GA","Electric Utility","--","--","--"
"Burwell",2222,"NE","Electric Utility","--","--","--"
"Bushnell",935,"IL","Electric Utility","--","--","--"
"Butler Municipal Power Plant",2115,"MO","Electric Utility","--","--","--"
"Butler-Warner Generation Plant",1016,"NC","Electric Utility","--","--","--"
"Butt Valley",221,"CA","Electric Utility","--","--","--"
"Buxton",2783,"NC","Electric Utility","--","--","--"
"Buzzard Point",604,"DC","IPP Non-CHP","--","--","--"
"Buzzard Roost",3254,"SC","Electric Utility","--","--","--"
"Byllesby",50328,"MN","IPP Non-CHP","--","--","--"
"Byllesby 2",3773,"VA","Electric Utility","--","--","--"
"Bypass",50895,"ID","IPP Non-CHP","--","--","--"
"Byron",7901,"WI","Electric Utility","--","--","--"
"Byron Generating Station",6023,"IL","IPP Non-CHP","--","--","--"
"C D McIntosh Jr",676,"FL","Electric Utility","--","--","--"
"C E Newman",3574,"TX","Electric Utility","--","--","--"
"C H Corn Hydroelectric Facility",956,"FL","Electric Utility","--","--","--"
"C J Strike",812,"ID","Electric Utility","--","--","--"
"C P Kelco San Diego Plant",52147,"CA","Industrial CHP","--","--","--"
"C R Huntley Generating Station",2549,"NY","IPP Non-CHP","--","--","--"
"C R Wing Cogen Plant",52176,"TX","IPP CHP","--","--","--"
"C W Burdick",2241,"NE","Electric Utility","--","--","--"
"C W Tippy",1698,"MI","Electric Utility","--","--","--"
"CC Perry K",992,"IN","IPP CHP","--","--","--"
"CE Leathers",10631,"CA","IPP Non-CHP","--","--","--"
"CE Turbo LLC",55984,"CA","IPP Non-CHP","--","--","--"
"CEIP Substation Distributed Generation",56515,"HI","Electric Utility","--","--","--"
"CES Placerita Power Plant",10677,"CA","IPP CHP","--","--","--"
"CF Industries Yazoo City Complex",10195,"MS","Industrial CHP","--","--","--"
"CG Windfarm LLC",56200,"MN","IPP Non-CHP","--","--","--"
"CH Resources Syracuse",10621,"NY","IPP Non-CHP","--","--","--"
"CID Gas Recovery",50573,"IL","IPP Non-CHP","--","--","--"
"CII Carbon LLC",54677,"LA","Industrial CHP","--","--","--"
"CIP II/AR Bridgewater Holdings - NJCOE",10122,"NJ","Industrial CHP","--","--","--"
"CITGO Refinery Powerhouse",52175,"LA","Industrial CHP","--","--","--"
"CNN Center",54323,"GA","Commercial Non-CHP","--","--","--"
"CP Crane Power, LLC",1552,"MD","IPP Non-CHP","--","--","--"
"CPI USA NC Roxboro",10379,"NC","IPP CHP","--","--","--"
"CPI USA NC Southport",10378,"NC","IPP CHP","--","--","--"
"CSL Behring LLC",54790,"IL","Industrial CHP","--","--","--"
"CSL Gas Recovery",50572,"FL","IPP Non-CHP","--","--","--"
"CSUCI Site Authority",50851,"CA","IPP CHP","--","--","--"
"CT Resource Rec Authority Facility",54945,"CT","IPP Non-CHP","--","--","--"
"CTV Power Purchase Contract Trust",54300,"CA","IPP Non-CHP","--","--","--"
"Cabazon Wind Partners",56011,"CA","IPP Non-CHP","--","--","--"
"Cabin Creek",467,"CO","Electric Utility","--","--","--"
"Cabinet Gorge",833,"ID","Electric Utility","--","--","--"
"Cabot",1629,"MA","IPP Non-CHP","--","--","--"
"Cabot Holyoke",9864,"MA","Electric Utility","--","--","--"
"Cadillac Renewable Energy",54415,"MI","IPP Non-CHP","--","--","--"
"Cadys Falls",3765,"VT","Electric Utility","--","--","--"
"Cadyville",2522,"NY","Electric Utility","--","--","--"
"CalPeak Power Border Peaker Plant",55510,"CA","IPP Non-CHP","--","--","--"
"CalPeak Power Enterprise Peaker Plant",55513,"CA","IPP Non-CHP","--","--","--"
"CalPeak Power Panoche Peaker Plant",55508,"CA","IPP Non-CHP","--","--","--"
"CalPeak Power Vaca Dixon Peaker Plant",55499,"CA","IPP Non-CHP","--","--","--"
"Calcasieu",55165,"LA","IPP Non-CHP","--","--","--"
"Calderwood",54900,"TN","Industrial Non-CHP","--","--","--"
"Caldron Falls",4061,"WI","Electric Utility","--","--","--"
"Caledonia",55197,"MS","IPP Non-CHP","--","--","--"
"Caledonia Power Facility",55082,"MS","IPP Non-CHP","--","--","--"
"Calhoun Energy Center",55409,"AL","IPP Non-CHP","--","--","--"
"California Institute of Technology",10262,"CA","Commercial CHP","--","--","--"
"Calistoga Power Plant",50066,"CA","IPP Non-CHP","--","--","--"
"Callahan Divide Wind Energy Center",56270,"TX","IPP Non-CHP","--","--","--"
"Callaway",6153,"MO","Electric Utility","--","--","--"
"Calumet Energy Team LLC",55296,"IL","IPP Non-CHP","--","--","--"
"Calvert City",55308,"KY","Industrial CHP","--","--","--"
"Calvert Cliffs Nuclear Power Plant",6011,"MD","IPP Non-CHP","--","--","--"
"Camanche",537,"CA","Electric Utility","--","--","--"
"Cambria Cogen",10641,"PA","IPP CHP","--","--","--"
"Cambridge",2223,"NE","Electric Utility","--","--","--"
"Cambridge CT",2038,"MN","Electric Utility","--","--","--"
"Camden Plant Holdings LLC",10751,"NJ","IPP Non-CHP","--","--","--"
"Camden Resource Recovery Facility",10435,"NJ","IPP Non-CHP","--","--","--"
"Camden South Carolina",10795,"SC","Industrial CHP","--","--","--"
"Cameo",468,"CO","Electric Utility","--","--","--"
"Cameron Ridge LLC",10586,"CA","IPP Non-CHP","--","--","--"
"Camino",430,"CA","Electric Utility","--","--","--"
"Camp Far West",531,"CA","Electric Utility","--","--","--"
"Campbell City",2118,"MO","Electric Utility","--","--","--"
"Campbell Village",2225,"NE","Electric Utility","--","--","--"
"Canaan",3750,"VT","Electric Utility","--","--","--"
"Canaday",2226,"NE","Electric Utility","--","--","--"
"Canadys Steam",3280,"SC","Electric Utility","--","--","--"
"Canal",1599,"MA","IPP Non-CHP","--","--","--"
"Cane Island",7238,"FL","Electric Utility","--","--","--"
"Cane Run",1363,"KY","Electric Utility","--","--","--"
"Canton North Carolina",50244,"NC","Industrial CHP","--","--","--"
"Canyon",791,"TX","Electric Utility","--","--","--"
"Canyon Ferry",6400,"MT","Electric Utility","--","--","--"
"Cape Canaveral",609,"FL","Electric Utility","--","--","--"
"Cape Fear",2708,"NC","Electric Utility","--","--","--"
"Cape Gas Turbine",1484,"ME","IPP Non-CHP","--","--","--"
"Capitol District Energy Center",50498,"CT","IPP CHP","--","--","--"
"Capitol Heat and Power",54406,"WI","Commercial CHP","--","--","--"
